Group_Type,Group_Name,Metric,Mean,Std,CV,Min,Max,Sample_Size
ASR_Tool,Speechmatics,ROUGE-1-P,0.30658029253317004,0.07649817955153743,0.24952086423905023,0.16666666666666666,0.4338235294117647,20
ASR_Tool,Speechmatics,ROUGE-1-R,0.4445862384488349,0.06404512261105032,0.1440555668895742,0.31891891891891894,0.5408163265306123,20
ASR_Tool,Speechmatics,ROUGE-2-F,0.10022154986880735,0.037133418247834706,0.3705133107245231,0.03875968992248062,0.1652892561983471,20
ASR_Tool,Speechmatics,ROUGE-2-P,0.08720730884755622,0.03697316216943861,0.4239686175165661,0.028089887640449437,0.14492753623188406,20
ASR_Tool,Speechmatics,ROUGE-2-R,0.12350472409837447,0.04184925553715462,0.33884740719570117,0.0625,0.20618556701030927,20
ASR_Tool,Speechmatics,ROUGE-L-F,0.22722959883854993,0.04352258804673528,0.1915357342053785,0.12765957446808512,0.28688524590163933,20
ASR_Tool,Speechmatics,ROUGE-L-P,0.19663757938425347,0.05528440996375202,0.2811487516113064,0.09375,0.29411764705882354,20
ASR_Tool,Speechmatics,ROUGE-L-R,0.28287491608544624,0.04455324335169057,0.1575015698395564,0.2,0.3723404255319149,20
ASR_Tool,Speechmatics,BERT-Score-P,0.06302164304070175,0.07176363553689794,1.138714131755503,-0.06319867819547653,0.16948150098323822,20
ASR_Tool,Speechmatics,BERT-Score-R,0.13054875042289496,0.043250295187379696,0.33129612537290654,0.04863462224602699,0.19387702643871307,20
ASR_Tool,Speechmatics,BERT-Score-F1,0.09772835580515675,0.044179537438185264,0.45206467533606126,-0.0010340582812204957,0.15030749142169952,20
ASR_Tool,Google,ROUGE-1-F,0.35468387059437884,0.07195847925431081,0.20288060783176542,0.1992619926199262,0.5111111111111112,20
ASR_Tool,Google,ROUGE-1-P,0.3055449737090921,0.08947322880175468,0.29283161727589635,0.14210526315789473,0.5257142857142857,20
ASR_Tool,Google,ROUGE-1-R,0.440329169425996,0.060082000029002956,0.13644792169304754,0.3027027027027027,0.5229357798165137,20
ASR_Tool,Google,ROUGE-2-F,0.10391718052027754,0.04188142590405087,0.4030269652656567,0.03717472118959108,0.19553072625698326,20
ASR_Tool,Google,ROUGE-2-P,0.09060547661171639,0.0440223843485258,0.4858689120656662,0.026455026455026454,0.20114942528735633,20
ASR_Tool,Google,ROUGE-2-R,0.1269029655095263,0.041236038102418444,0.32494148530613304,0.0625,0.1958762886597938,20
ASR_Tool,Google,ROUGE-L-F,0.2307299920032458,0.04375164382575249,0.18962269900801199,0.12546125461254612,0.32222222222222224,20
ASR_Tool,Google,ROUGE-L-P,0.1986901298680383,0.05584749897724835,0.28107837573179867,0.08947368421052632,0.3314285714285714,20
ASR_Tool,Google,ROUGE-L-R,0.286729865846278,0.037847999139730824,0.1319988032220611,0.20987654320987653,0.35714285714285715,20
ASR_Tool,Google,BERT-Score-P,0.06204402167350054,0.0700293401072068,1.1287040752407713,-0.04058527201414108,0.2166125476360321,20
ASR_Tool,Google,BERT-Score-R,0.13971090130507946,0.04081887305407285,0.29216670047055804,0.07191286981105804,0.22465741634368896,20
ASR_Tool,Google,BERT-Score-F1,0.10179395610466599,0.0445781308847313,0.4379251243452552,0.02574480138719082,0.1921960413455963,20
ASR_Tool,Kaldi_NL,ROUGE-1-F,0.3524322252875439,0.05948327419776529,0.16877932813673274,0.1962264150943396,0.4508196721311476,20
ASR_Tool,Kaldi_NL,ROUGE-1-P,0.302606435886416,0.07956150007427469,0.26292071363656744,0.14130434782608695,0.45255474452554745,20
ASR_Tool,Kaldi_NL,ROUGE-1-R,0.4392251762890048,0.04787784174289484,0.1090052308645254,0.32098765432098764,0.5,20
ASR_Tool,Kaldi_NL,ROUGE-2-F,0.10014359522387195,0.03972646534076932,0.39669501830806486,0.03802281368821293,0.1652892561983471,20
ASR_Tool,Kaldi_NL,ROUGE-2-P,0.08732227476698283,0.04175598833968625,0.4781825536624074,0.0273224043715847,0.16176470588235295,20
ASR_Tool,Kaldi_NL,ROUGE-2-R,0.12215064923146061,0.038913661999611146,0.3185710615903031,0.0625,0.1926605504587156,20
ASR_Tool,Kaldi_NL,ROUGE-L-F,0.22284918984765562,0.04106412816210232,0.18426868946741348,0.12830188679245283,0.28337874659400547,20
ASR_Tool,Kaldi_NL,ROUGE-L-P,0.19143926102576408,0.05214175800516311,0.2723671086368528,0.09239130434782608,0.291970802919708,20
ASR_Tool,Kaldi_NL,ROUGE-L-R,0.2773573710891261,0.03606143217483329,0.13001793330109584,0.20987654320987653,0.34408602150537637,20
ASR_Tool,Kaldi_NL,BERT-Score-P,0.06829635798349046,0.0637625205338818,0.9336152383015118,-0.0400535874068737,0.1632615327835083,20
ASR_Tool,Kaldi_NL,BERT-Score-R,0.13065371718257665,0.036316738313307284,0.2779617686847589,0.05228293687105179,0.1714477241039276,20
ASR_Tool,Kaldi_NL,BERT-Score-F1,0.10052439235150815,0.0391358340768155,0.3893167932810524,0.017909197136759758,0.14648310840129852,20
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-1-F,0.3514116065614675,0.06351124724665115,0.18073178591937605,0.26714801444043323,0.44041450777202074,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-1-P,0.2991517785114382,0.08215665945508185,0.274632027474109,0.19786096256684493,0.4228855721393035,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-1-R,0.43912827853296016,0.04057630029087298,0.09240192962846823,0.37037037037037035,0.5053763440860215,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-2-F,0.09771761256094134,0.03825890760774952,0.39152519801780306,0.05090909090909092,0.1506276150627615,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-2-P,0.0842718599088554,0.040479184719580286,0.48034046908850386,0.03763440860215054,0.140625,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-2-R,0.11995763874789875,0.03438275135284406,0.2866241092416162,0.07407407407407407,0.1651376146788991,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-L-F,0.23193390434006345,0.041245116718267444,0.1778313387843181,0.16143497757847533,0.2821576763485477,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-L-P,0.19681951123876162,0.05018850180276055,0.2549975939218592,0.1267605633802817,0.26356589147286824,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,ROUGE-L-R,0.2911462363823715,0.042105516546152584,0.14461982084787825,0.2222222222222222,0.3763440860215054,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,BERT-Score-P,0.08174651514273137,0.07781969705987736,0.9519634803269877,-0.017348913475871086,0.21665358543395996,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,BERT-Score-R,0.13027721419930458,0.02896878835295324,0.2223626635785698,0.08140895515680313,0.171980082988739,10
AI_ASR_Combo,GPT 3.5 Turbo + Whisper,BERT-Score-F1,0.1071167778223753,0.046489603231596184,0.43400860422339094,0.036690350621938705,0.17780645191669464,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-1-F,0.34720105792350436,0.06481787654078998,0.1866868635955329,0.22695035460992907,0.4262295081967213,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-1-P,0.3050258553461253,0.08438022716615164,0.27663303187987764,0.16666666666666666,0.4338235294117647,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-1-R,0.4231672752675606,0.061541039789218314,0.14542958160057884,0.31891891891891894,0.5306122448979592,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-2-F,0.09334714729547926,0.03790684364893654,0.40608465011734046,0.03875968992248062,0.1652892561983471,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-2-P,0.0828026937449183,0.037550009132285546,0.4534877723659809,0.028089887640449437,0.13793103448275862,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-2-R,0.11181721819633764,0.041710101629818155,0.37302038364592666,0.0625,0.20618556701030927,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-L-F,0.22453450169182929,0.0510264365630114,0.2272543247409012,0.12765957446808512,0.28688524590163933,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-L-P,0.19820615444326242,0.0630201003042196,0.3179522880166642,0.09375,0.29411764705882354,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,ROUGE-L-R,0.2717624259567301,0.0449993822741565,0.1655835317032432,0.2,0.35714285714285715,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,BERT-Score-P,0.08302687490358948,0.07353682342048659,0.8856990402911984,-0.06319867819547653,0.16948150098323822,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,BERT-Score-R,0.12373221479356289,0.05100793736855042,0.4122445997887697,0.04863462224602699,0.19387702643871307,10
AI_ASR_Combo,GPT 3.5 Turbo + Speechmatics,BERT-Score-F1,0.10447071272647009,0.04926760280875908,0.4715924829358993,-0.0010340582812204957,0.15030749142169952,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-1-F,0.35511473002987076,0.0864271417996744,0.24337808176080025,0.1992619926199262,0.5111111111111112,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-1-P,0.31133372784747476,0.10972773588829343,0.35244410121234937,0.14210526315789473,0.5257142857142857,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-1-R,0.43045051427467723,0.05638382119212282,0.13098792851283114,0.3333333333333333,0.5204081632653061,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-2-F,0.10513168152350036,0.05261255974443588,0.5004443853842027,0.03717472118959108,0.19553072625698326,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-2-P,0.09386787633652914,0.0562228179421387,0.598956960958318,0.026455026455026454,0.20114942528735633,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-2-R,0.1243901498351064,0.04940013746489708,0.39713866033912415,0.0625,0.1926605504587156,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-L-F,0.23227459717026616,0.0543078397748637,0.23380877821544116,0.12546125461254612,0.32222222222222224,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-L-P,0.20292331785338474,0.06671241293688948,0.32875676212376065,0.08947368421052632,0.3314285714285714,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,ROUGE-L-R,0.2825639204025908,0.043586886544411944,0.1542549610803471,0.20987654320987653,0.35714285714285715,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,BERT-Score-P,0.08486279640346765,0.07910975580698788,0.9322077419046176,-0.01589323580265045,0.2166125476360321,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,BERT-Score-R,0.13425707146525384,0.03542393147952242,0.26385151331630413,0.08700098097324371,0.19670116901397705,10
AI_ASR_Combo,GPT 3.5 Turbo + Google,BERT-Score-F1,0.11068004220724106,0.051085017161570274,0.4615558156900316,0.03971800580620766,0.1921960413455963,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-1-F,0.33996021007710175,0.0637438387700538,0.18750382215494255,0.1962264150943396,0.4250681198910082,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-1-P,0.28734325236315106,0.07739250031399007,0.2693381510702038,0.14130434782608695,0.42857142857142855,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-1-R,0.42777203052377233,0.043549446029525575,0.10180526757722518,0.32098765432098764,0.4727272727272727,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-2-F,0.0914652635721941,0.03355020790900552,0.3668081914236669,0.03802281368821293,0.15384615384615385,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-2-P,0.0776338416047781,0.03307729718773716,0.426068020131331,0.0273224043715847,0.13259668508287292,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-2-R,0.11442031793099697,0.03601274798688623,0.3147408488115223,0.0625,0.1926605504587156,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-L-F,0.21868975130931334,0.04193219729832536,0.19174285510534392,0.12830188679245283,0.28337874659400547,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-L-P,0.18466275461168555,0.04994058389946696,0.2704421040641549,0.09239130434782608,0.2857142857142857,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,ROUGE-L-R,0.2756761482002802,0.03450618268574106,0.12516927166536052,0.20987654320987653,0.3225806451612903,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,BERT-Score-P,0.07758041169727221,0.059068254608246246,0.7613810408578062,0.0005256710574030876,0.1632615327835083,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,BERT-Score-R,0.1260392066091299,0.04133115839731323,0.32792302894676684,0.05228293687105179,0.1714477241039276,10
AI_ASR_Combo,GPT 3.5 Turbo + Kaldi_NL,BERT-Score-F1,0.10294098984450102,0.03754093373556951,0.36468401743831586,0.028450021520256996,0.14587566256523132,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-1-F,0.34649230274483045,0.06279498498242618,0.18123053379535156,0.21818181818181817,0.41454545454545455,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-1-P,0.28621215376166287,0.08549586039706392,0.2987149891204788,0.14457831325301204,0.45652173913043476,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-1-R,0.47040955648624017,0.0641477392469478,0.13636572293748495,0.34054054054054056,0.5816326530612245,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-2-F,0.10069977806822092,0.0387670281141106,0.38497630141594913,0.036585365853658534,0.15384615384615385,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-2-P,0.08471244069465274,0.04156053409184169,0.49060720894168613,0.024193548387096774,0.16058394160583941,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-2-R,0.13294713452130247,0.04103918755196633,0.3086880187356766,0.075,0.21649484536082475,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-L-F,0.21680166406485366,0.04181457108434024,0.1928701574533667,0.13333333333333336,0.28363636363636363,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-L-P,0.17883150358415248,0.05322808157304374,0.2976437624593157,0.08835341365461848,0.2826086956521739,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,ROUGE-L-R,0.2947777381280368,0.04909682625335887,0.16655540735587587,0.21081081081081082,0.3979591836734694,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,BERT-Score-P,0.03576331753283739,0.0753408958677241,2.1066528796873256,-0.04618547111749649,0.16000668704509735,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,BERT-Score-R,0.13029564172029495,0.04214371410212258,0.3234468440056675,0.08458857983350754,0.19610868394374847,10
AI_ASR_Combo,Gemini 1.5 pro + Whisper,BERT-Score-F1,0.08387098647654057,0.051062509225544776,0.6088220893863863,0.022852757945656776,0.15948617458343506,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-1-F,0.36400323519157657,0.054601139341741274,0.15000179686041648,0.27272727272727276,0.4326530612244899,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-1-P,0.3081347297202147,0.07231023278624954,0.2346708300356373,0.19672131147540983,0.4244604316546763,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-1-R,0.4660052016301092,0.06206863673454649,0.13319301269047498,0.31891891891891894,0.5408163265306123,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-2-F,0.10709595244213543,0.03700062595713148,0.3454904234324181,0.058823529411764705,0.15637860082304528,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-2-P,0.09161192395019412,0.03785240097886681,0.4131820329354256,0.04371584699453552,0.14492753623188406,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-2-R,0.13519223000041128,0.040669801116002144,0.3008294272228398,0.08333333333333333,0.1958762886597938,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-L-F,0.22992469598527068,0.037135714627347605,0.16151250942494047,0.1678832116788321,0.27755102040816326,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-L-P,0.19506900432524457,0.049752663558250115,0.2550516097129197,0.125,0.28776978417266186,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,ROUGE-L-R,0.2939874062141624,0.04348766106894504,0.14792355097437532,0.21621621621621623,0.3723404255319149,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,BERT-Score-P,0.043016411177814004,0.06764055546887476,1.5724360451473651,-0.04452957212924957,0.14954067766666412,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,BERT-Score-R,0.13736528605222703,0.03526972641271416,0.25675865734596454,0.07770581543445587,0.18748947978019714,10
AI_ASR_Combo,Gemini 1.5 pro + Speechmatics,BERT-Score-F1,0.09098599888384343,0.03990257764022242,0.43855733991736173,0.03265335410833359,0.14832201600074768,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-1-F,0.3542530111588869,0.058832966610052786,0.16607612287497386,0.26373626373626374,0.450592885375494,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-1-P,0.2997562195707095,0.06917926557862324,0.2307850882216792,0.1875,0.3958333333333333,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-1-R,0.4502078245773148,0.06499838770668434,0.14437418489496306,0.3027027027027027,0.5229357798165137,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-2-F,0.10270267951705474,0.0305228323279484,0.2971960660761514,0.05904059040590406,0.15447154471544716,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-2-P,0.0873430768869036,0.03011002748324187,0.34473284611017213,0.041884816753926704,0.12751677852348994,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-2-R,0.12941578118394612,0.03369496969227379,0.26036213964030547,0.0898876404494382,0.1958762886597938,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-L-F,0.22918538683622547,0.03296147778527817,0.14382015468042145,0.1758241758241758,0.2845849802371542,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-L-P,0.19445694188269186,0.045760982566564974,0.23532707098814068,0.125,0.273972602739726,10
AI_ASR_Combo,Gemini 1.5 pro + Google,ROUGE-L-R,0.2908958112899652,0.032950295230890714,0.11327181056603743,0.21621621621621623,0.3302752293577982,10
AI_ASR_Combo,Gemini 1.5 pro + Google,BERT-Score-P,0.03922524694353342,0.054200195021230704,1.3817681020403625,-0.04058527201414108,0.12933452427387238,10
AI_ASR_Combo,Gemini 1.5 pro + Google,BERT-Score-R,0.14516473114490508,0.046867245206312066,0.32285559196557634,0.07191286981105804,0.22465741634368896,10
AI_ASR_Combo,Gemini 1.5 pro + Google,BERT-Score-F1,0.09290787000209093,0.03755088988488311,0.40417340193073,0.02574480138719082,0.13760849833488464,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-1-F,0.36490424049798614,0.0553237162104107,0.15161160126533532,0.27530364372469635,0.4508196721311476,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-1-P,0.3178696194096808,0.08280158762457503,0.26048915205657835,0.20481927710843373,0.45255474452554745,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-1-R,0.45067832205423725,0.051490007299686266,0.11425001998096918,0.33513513513513515,0.5,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-2-F,0.10882192687554981,0.04515262027488035,0.41492208023955945,0.04081632653061225,0.1652892561983471,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-2-P,0.09701070792918762,0.04876634271511577,0.5026903086895569,0.030303030303030304,0.16176470588235295,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-2-R,0.12988098053192437,0.04203671162181173,0.32365563802838115,0.0625,0.18556701030927836,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-L-F,0.22700862838599792,0.0419896663227747,0.18496947284037532,0.1506849315068493,0.2702702702702703,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-L-P,0.1982157674398426,0.05606694169961535,0.28285813194266374,0.10891089108910891,0.291970802919708,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,ROUGE-L-R,0.27903859397797215,0.03934956009860949,0.14101834279496053,0.21621621621621623,0.34408602150537637,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,BERT-Score-P,0.059012304269708694,0.07001755342011755,1.1864907545401155,-0.0400535874068737,0.15674477815628052,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,BERT-Score-R,0.1352682277560234,0.03207447601685869,0.23711758887467524,0.0739835724234581,0.17143887281417847,10
AI_ASR_Combo,Gemini 1.5 pro + Kaldi_NL,BERT-Score-F1,0.09810779485851526,0.04255710209479867,0.4337790096716757,0.017909197136759758,0.14648310840129852,10
